posX,posY,MAC,frequency,posXY,ap_x,ap_y,dist,avg_RSSI,avg_diffMAX
24,6,00:14:bf:3b:c7:c6,2.432,"24, 6",12.8,-2.8,14.243595051811884,62.716267339218156,30.28373266078184
24,6,00:0f:a3:39:e1:c0,2.462,"24, 6",7.5,6.3,16.50272704737008,59.08209806157355,33.91790193842645
24,6,00:14:bf:b1:97:8d,2.442,"24, 6",33.5,9.3,10.056838469419702,51.63487738419619,41.36512261580381
24,6,00:14:bf:b1:97:90,2.427,"24, 6",1,14,24.351591323771842,76.67415730337079,16.325842696629213
26,6,00:14:bf:b1:97:8d,2.442,"26, 6",33.5,9.3,8.193900170248599,52.05241935483871,40.94758064516129
26,6,00:14:bf:b1:97:81,2.422,"26, 6",33.5,2.8,8.154140052758477,54.22623828647925,38.77376171352075
26,6,00:0f:a3:39:e1:c0,2.462,"26, 6",7.5,6.3,18.5024322725419,57.623435722411834,35.376564277588166
26,6,00:14:bf:3b:c7:c6,2.432,"26, 6",12.8,-2.8,15.864425612041552,64.1825293350717,28.81747066492829
26,6,00:14:bf:b1:97:90,2.427,"26, 6",1,14,26.248809496813376,76.22657342657342,16.773426573426573
26,6,00:14:bf:b1:97:8a,2.4370000000000003,"26, 6",2.5,-0.8,24.464055264816583,65.40653594771241,27.593464052287583
21,7,00:14:bf:b1:97:8d,2.442,"21, 7",33.5,9.3,12.709838708654017,46.80153649167734,46.19846350832266
21,7,00:14:bf:3b:c7:c6,2.432,"21, 7",12.8,-2.8,12.77810627597063,63.92355117139334,29.076448828606658
21,7,00:14:bf:b1:97:90,2.427,"21, 7",1,14,21.18962010041709,70.72703062583223,22.272969374167776
21,7,00:0f:a3:39:e1:c0,2.462,"21, 7",7.5,6.3,13.518135966175219,56.35909090909091,36.64090909090909
21,7,00:14:bf:b1:97:8a,2.4370000000000003,"21, 7",2.5,-0.8,20.07710138441304,62.83558282208589,30.16441717791411
21,7,00:14:bf:b1:97:81,2.422,"21, 7",33.5,2.8,13.186735759845952,55.14666666666667,37.85333333333333
22,7,00:14:bf:b1:97:8d,2.442,"22, 7",33.5,9.3,11.727744881263405,46.21066666666667,46.78933333333333
22,7,00:14:bf:b1:97:81,2.422,"22, 7",33.5,2.8,12.242957159118053,54.03523035230352,38.96476964769648
22,7,00:14:bf:3b:c7:c6,2.432,"22, 7",12.8,-2.8,13.441726079637244,65.21739130434783,27.782608695652176
22,7,00:14:bf:b1:97:8a,2.4370000000000003,"22, 7",2.5,-0.8,21.002142747824564,63.175324675324674,29.824675324675326
22,7,00:0f:a3:39:e1:c0,2.462,"22, 7",7.5,6.3,14.516886718577094,55.80817253121453,37.19182746878547
22,7,00:14:bf:b1:97:90,2.427,"22, 7",1,14,22.135943621178654,71.34873949579831,21.65126050420168
23,7,00:0f:a3:39:e1:c0,2.462,"23, 7",7.5,6.3,15.515798400340216,56.678043230944255,36.321956769055745
23,7,00:14:bf:3b:c7:c6,2.432,"23, 7",12.8,-2.8,14.14496376806954,61.601063829787236,31.398936170212767
23,7,00:14:bf:b1:97:90,2.427,"23, 7",1,14,23.08679276123039,75.27591036414566,17.72408963585434
23,7,00:14:bf:b1:97:8d,2.442,"23, 7",33.5,9.3,10.748953437428224,47.409857328145264,45.590142671854736
23,7,00:14:bf:b1:97:81,2.422,"23, 7",33.5,2.8,11.308846094982458,54.27755102040816,38.72244897959184
23,7,00:14:bf:b1:97:8a,2.4370000000000003,"23, 7",2.5,-0.8,21.933763926877667,61.36386768447837,31.63613231552163
24,7,00:14:bf:b1:97:8d,2.442,"24, 7",33.5,9.3,9.774456506629921,49.06481481481482,43.93518518518518
24,7,00:14:bf:b1:97:81,2.422,"24, 7",33.5,2.8,10.387011119662866,55.073781291172594,37.926218708827406
24,7,00:0f:a3:39:e1:c0,2.462,"24, 7",7.5,6.3,16.514841809717705,57.87343215507411,35.12656784492589
24,7,00:14:bf:b1:97:8a,2.4370000000000003,"24, 7",2.5,-0.8,22.871160880025307,65.13477088948787,27.86522911051213
24,7,00:14:bf:b1:97:90,2.427,"24, 7",1,14,24.041630560342615,72.8754813863928,20.12451861360719
24,7,00:14:bf:3b:c7:c6,2.432,"24, 7",12.8,-2.8,14.88220413782851,60.9920424403183,32.0079575596817
25,7,00:14:bf:b1:97:8d,2.442,"25, 7",33.5,9.3,8.805679985100527,50.082119205298014,42.917880794701986
25,7,00:0f:a3:39:e1:c0,2.462,"25, 7",7.5,6.3,17.513994404475525,56.75454545454546,36.24545454545454
25,7,00:14:bf:b1:97:81,2.422,"25, 7",33.5,2.8,9.481033698917011,54.968337730870715,38.031662269129285
25,7,00:14:bf:b1:97:8a,2.4370000000000003,"25, 7",2.5,-0.8,23.813651546959363,65.98929049531459,27.01070950468541
25,7,00:14:bf:b1:97:90,2.427,"25, 7",1,14,25,77.3781388478582,15.621861152141802
25,7,00:14:bf:3b:c7:c6,2.432,"25, 7",12.8,-2.8,15.648642113614843,62.61303191489362,30.386968085106382
26,7,00:14:bf:b1:97:81,2.422,"26, 7",33.5,2.8,8.595929269136642,53.77510040160642,39.22489959839358
26,7,00:14:bf:b1:97:8d,2.442,"26, 7",33.5,9.3,7.844743462982075,48.1831955922865,44.8168044077135
26,7,00:0f:a3:39:e1:c0,2.462,"26, 7",7.5,6.3,18.513238506539043,56.85227272727273,36.14772727272727
26,7,00:14:bf:b1:97:8a,2.4370000000000003,"26, 7",2.5,-0.8,24.76065427245411,66.69727047146402,26.30272952853598
26,7,00:14:bf:3b:c7:c6,2.432,"26, 7",12.8,-2.8,16.44019464604966,63.62201591511936,29.377984084880637
26,7,00:14:bf:b1:97:90,2.427,"26, 7",1,14,25.96150997149434,74.07317073170732,18.926829268292682
21,8,00:14:bf:b1:97:8d,2.442,"21, 8",33.5,9.3,12.567418191498204,49.310866574965615,43.689133425034385
21,8,00:14:bf:b1:97:81,2.422,"21, 8",33.5,2.8,13.538463723776047,55.74569536423841,37.25430463576159
21,8,00:14:bf:b1:97:8a,2.4370000000000003,"21, 8",2.5,-0.8,20.486336910243374,62.12755102040816,30.872448979591837
21,8,00:0f:a3:39:e1:c0,2.462,"21, 8",7.5,6.3,13.60661603779573,53.455681818181816,39.544318181818184
21,8,00:14:bf:3b:c7:c6,2.432,"21, 8",12.8,-2.8,13.560235986147143,62.710875331564985,30.28912466843501
21,8,00:14:bf:b1:97:90,2.427,"21, 8",1,14,20.8806130178211,72.48901098901099,20.51098901098901
22,8,00:14:bf:b1:97:8d,2.442,"22, 8",33.5,9.3,11.573245007343447,47.88614540466392,45.11385459533608
22,8,00:0f:a3:39:e1:c0,2.462,"22, 8",7.5,6.3,14.599315052426261,57.076136363636365,35.923863636363635
22,8,00:14:bf:b1:97:81,2.422,"22, 8",33.5,2.8,12.621014222319852,56.152116402116405,36.847883597883595
22,8,00:14:bf:b1:97:8a,2.4370000000000003,"22, 8",2.5,-0.8,21.39369065869655,65.51153846153846,27.48846153846154
22,8,00:14:bf:3b:c7:c6,2.432,"22, 8",12.8,-2.8,14.187318280774559,65.1527027027027,27.8472972972973
22,8,00:14:bf:b1:97:90,2.427,"22, 8",1,14,21.840329667841555,72.90331491712708,20.096685082872927
23,8,00:14:bf:b1:97:8d,2.442,"23, 8",33.5,9.3,10.580170130957253,46.42343541944074,46.57656458055926
23,8,00:14:bf:b1:97:81,2.422,"23, 8",33.5,2.8,11.717081547894082,54.53213367609254,38.46786632390746
23,8,00:14:bf:b1:97:8a,2.4370000000000003,"23, 8",2.5,-0.8,22.30896680709351,61.79721166032953,31.20278833967047
23,8,00:14:bf:3b:c7:c6,2.432,"23, 8",12.8,-2.8,14.855302083767937,61.85118219749652,31.148817802503476
23,8,00:0f:a3:39:e1:c0,2.462,"23, 8",7.5,6.3,15.592947123619703,55.8496583143508,37.1503416856492
23,8,00:14:bf:b1:97:90,2.427,"23, 8",1,14,22.80350850198276,71.92395982783357,21.076040172166426
24,8,00:0f:a3:39:e1:c0,2.462,"24, 8",7.5,6.3,16.5873445734994,56.71558589306029,36.28441410693971
24,8,00:14:bf:b1:97:8a,2.4370000000000003,"24, 8",2.5,-0.8,23.23122898169617,63.54336734693877,29.456632653061224
24,8,00:14:bf:3b:c7:c6,2.432,"24, 8",12.8,-2.8,15.558920271021378,64.71785268414482,28.28214731585518
24,8,00:14:bf:b1:97:90,2.427,"24, 8",1,14,23.769728648009426,76.42556390977444,16.574436090225564
24,8,00:14:bf:b1:97:8d,2.442,"24, 8",33.5,9.3,9.588534820294496,44.905080213903744,48.094919786096256
24,8,00:14:bf:b1:97:81,2.422,"24, 8",33.5,2.8,10.830050784737807,55.67574931880109,37.32425068119891
25,8,00:14:bf:b1:97:81,2.422,"25, 8",33.5,2.8,9.964436762808022,55.00397877984085,37.99602122015915
25,8,00:14:bf:b1:97:8d,2.442,"25, 8",33.5,9.3,8.598837130682265,49.215384615384615,43.784615384615385
25,8,00:0f:a3:39:e1:c0,2.462,"25, 8",7.5,6.3,17.582377541163197,56.382687927107064,36.617312072892936
25,8,00:14:bf:b1:97:8a,2.4370000000000003,"25, 8",2.5,-0.8,24.15967715016076,64.83133971291866,28.16866028708134
25,8,00:14:bf:3b:c7:c6,2.432,"25, 8",12.8,-2.8,16.29355700883021,64.29986962190353,28.70013037809648
25,8,00:14:bf:b1:97:90,2.427,"25, 8",1,14,24.73863375370596,76.45066273932254,16.54933726067747
26,8,00:14:bf:b1:97:8d,2.442,"26, 8",33.5,9.3,7.611832893594026,44.58485639686684,48.41514360313316
26,8,00:14:bf:b1:97:81,2.422,"26, 8",33.5,2.8,9.12633551870629,52.28964613368283,40.71035386631717
26,8,00:0f:a3:39:e1:c0,2.462,"26, 8",7.5,6.3,18.577943912069493,58.91116173120729,34.08883826879271
26,8,00:14:bf:3b:c7:c6,2.432,"26, 8",12.8,-2.8,17.055204484262273,62.63947368421053,30.360526315789475
26,8,00:14:bf:b1:97:8a,2.4370000000000003,"26, 8",2.5,-0.8,25.093624688354613,64.2041312272175,28.7958687727825
26,8,00:14:bf:b1:97:90,2.427,"26, 8",1,14,25.709920264364882,76.82424242424243,16.175757575757576
27,3,00:14:bf:b1:97:8d,2.442,"27, 3",33.5,9.3,9.052071586106686,48.62820512820513,44.37179487179487
27,3,00:14:bf:b1:97:81,2.422,"27, 3",33.5,2.8,6.503076195155644,44.867114093959735,48.132885906040265
27,3,00:0f:a3:39:e1:c0,2.462,"27, 3",7.5,6.3,19.77725966861941,58.81818181818182,34.18181818181818
27,3,00:14:bf:b1:97:8a,2.4370000000000003,"27, 3",2.5,-0.8,24.792942544199953,64.44615384615385,28.553846153846155
27,3,00:14:bf:3b:c7:c6,2.432,"27, 3",12.8,-2.8,15.338839591051208,61.22192151556157,31.77807848443843
27,3,00:14:bf:b1:97:90,2.427,"27, 3",1,14,28.231188426986208,78.89645776566758,14.103542234332425
28,3,00:14:bf:b1:97:8d,2.442,"28, 3",33.5,9.3,8.36301381082203,49.90142671854734,43.09857328145266
28,3,00:14:bf:b1:97:81,2.422,"28, 3",33.5,2.8,5.503635162326805,45.18558077436582,47.81441922563418
28,3,00:0f:a3:39:e1:c0,2.462,"28, 3",7.5,6.3,20.76391099961662,60.39772727272727,32.60227272727273
28,3,00:14:bf:b1:97:8a,2.4370000000000003,"28, 3",2.5,-0.8,25.781582573612507,62.28706199460917,30.712938005390836
28,3,00:14:bf:b1:97:90,2.427,"28, 3",1,14,29.154759474226502,79.79166666666667,13.208333333333334
28,3,00:14:bf:3b:c7:c6,2.432,"28, 3",12.8,-2.8,16.2689889052762,63.88227684346701,29.11772315653299
29,3,00:14:bf:b1:97:8d,2.442,"29, 3",33.5,9.3,7.742092740338365,51.443271767810025,41.556728232189975
29,3,00:0f:a3:39:e1:c0,2.462,"29, 3",7.5,6.3,21.75178153623284,60.609286523216305,32.390713476783695
29,3,00:14:bf:3b:c7:c6,2.432,"29, 3",12.8,-2.8,17.20697532978995,65.14212548015365,27.85787451984635
29,3,00:14:bf:b1:97:8a,2.4370000000000003,"29, 3",2.5,-0.8,26.77106647109898,64.87320261437908,28.126797385620915
29,3,00:14:bf:b1:97:81,2.422,"29, 3",33.5,2.8,4.504442251822083,45.229838709677416,47.770161290322584
29,3,00:14:bf:b1:97:90,2.427,"29, 3",1,14,30.083217912982647,74.0309423347398,18.9690576652602
30,3,00:14:bf:b1:97:81,2.422,"30, 3",33.5,2.8,3.505709628591621,45.47050754458162,47.52949245541838
30,3,00:14:bf:b1:97:8d,2.442,"30, 3",33.5,9.3,7.206941098690901,45.969151670951156,47.030848329048844
30,3,00:14:bf:b1:97:8a,2.4370000000000003,"30, 3",2.5,-0.8,27.76130400395486,64.41783439490446,28.58216560509554
30,3,00:0f:a3:39:e1:c0,2.462,"30, 3",7.5,6.3,22.74071238989667,60.75170068027211,32.24829931972789
30,3,00:14:bf:3b:c7:c6,2.432,"30, 3",12.8,-2.8,18.151583952922675,65.65984654731457,27.34015345268542
30,3,00:14:bf:b1:97:90,2.427,"30, 3",1,14,31.016124838541646,77.6429587482219,15.357041251778094
31,3,00:14:bf:b1:97:8d,2.442,"31, 3",33.5,9.3,6.7779052811322185,42.88605898123324,50.11394101876676
31,3,00:14:bf:b1:97:81,2.422,"31, 3",33.5,2.8,2.5079872407968904,43.48521505376344,49.51478494623656
31,3,00:14:bf:b1:97:8a,2.4370000000000003,"31, 3",2.5,-0.8,28.752217305800958,62.8236040609137,30.176395939086294
31,3,00:14:bf:3b:c7:c6,2.432,"31, 3",12.8,-2.8,19.10183237283795,67.6439588688946,25.3560411311054
31,3,00:0f:a3:39:e1:c0,2.462,"31, 3",7.5,6.3,23.730571000294113,59.75113636363636,33.24886363636364
31,3,00:14:bf:b1:97:90,2.427,"31, 3",1,14,31.953090617340916,80.30858806404657,12.69141193595342
27,7,00:14:bf:b1:97:8d,2.442,"27, 7",33.5,9.3,6.89492567037528,43.38024357239513,49.61975642760487
27,7,00:14:bf:b1:97:81,2.422,"27, 7",33.5,2.8,7.738862965578341,53.31668856767411,39.68331143232589
27,7,00:0f:a3:39:e1:c0,2.462,"27, 7",7.5,6.3,19.512560057562922,54.06036446469248,38.93963553530752
27,7,00:14:bf:b1:97:8a,2.4370000000000003,"27, 7",2.5,-0.8,25.711670501933554,64.75530586766541,28.244694132334583
27,7,00:14:bf:3b:c7:c6,2.432,"27, 7",12.8,-2.8,17.25340546095176,63.84980744544288,29.150192554557126
27,7,00:14:bf:b1:97:90,2.427,"27, 7",1,14,26.92582403567252,74.19478737997257,18.805212620027437
28,7,00:14:bf:b1:97:8d,2.442,"28, 7",33.5,9.3,5.961543424315552,42.41222366710013,50.58777633289987
28,7,00:14:bf:3b:c7:c6,2.432,"28, 7",12.8,-2.8,18.085353189805282,64.75584415584416,28.244155844155845
28,7,00:0f:a3:39:e1:c0,2.462,"28, 7",7.5,6.3,20.511947737842938,58.99203640500569,34.00796359499431
28,7,00:14:bf:b1:97:81,2.422,"28, 7",33.5,2.8,6.920260110718383,49.638522427440634,43.361477572559366
28,7,00:14:bf:b1:97:8a,2.4370000000000003,"28, 7",2.5,-0.8,26.666270830395465,66.04733009708738,26.95266990291262
28,7,00:14:bf:b1:97:90,2.427,"28, 7",1,14,27.892651361962706,77.11338797814207,15.886612021857923
29,7,00:14:bf:b1:97:8d,2.442,"29, 7",33.5,9.3,5.053711507397312,43.87267904509284,49.12732095490716
29,7,00:14:bf:b1:97:81,2.422,"29, 7",33.5,2.8,6.155485358604957,51.206849315068496,41.793150684931504
29,7,00:0f:a3:39:e1:c0,2.462,"29, 7",7.5,6.3,21.51139233057684,54.95800227014756,38.04199772985244
29,7,00:14:bf:b1:97:8a,2.4370000000000003,"29, 7",2.5,-0.8,27.624083695210597,67.3751507840772,25.624849215922797
29,7,00:14:bf:3b:c7:c6,2.432,"29, 7",12.8,-2.8,18.933568073662187,67.78838709677419,25.211612903225806
29,7,00:14:bf:b1:97:90,2.427,"29, 7",1,14,28.861739379323623,77.90869565217392,15.091304347826087
30,7,00:14:bf:b1:97:8d,2.442,"30, 7",33.5,9.3,4.1880783182743855,41.78058510638298,51.21941489361702
30,7,00:14:bf:b1:97:81,2.422,"30, 7",33.5,2.8,5.4671747731346585,47.755434782608695,45.244565217391305
30,7,00:0f:a3:39:e1:c0,2.462,"30, 7",7.5,6.3,22.510886255321,57.21753986332574,35.78246013667426
30,7,00:14:bf:3b:c7:c6,2.432,"30, 7",12.8,-2.8,19.79595918363139,65.39493670886075,27.605063291139242
30,7,00:14:bf:b1:97:8a,2.4370000000000003,"30, 7",2.5,-0.8,28.584786163272238,67.27363184079601,25.72636815920398
30,7,00:14:bf:b1:97:90,2.427,"30, 7",1,14,29.832867780352597,78.7521613832853,14.247838616714697
31,7,00:14:bf:b1:97:81,2.422,"31, 7",33.5,2.8,4.887739763939975,44.294036061026354,48.705963938973646
31,7,00:0f:a3:39:e1:c0,2.462,"31, 7",7.5,6.3,23.510423220350585,57.323462414578586,35.676537585421414
31,7,00:14:bf:b1:97:8d,2.442,"31, 7",33.5,9.3,3.3970575502926064,42.74201787994892,50.25798212005108
31,7,00:14:bf:b1:97:8a,2.4370000000000003,"31, 7",2.5,-0.8,29.548096385384966,68.40879689521346,24.591203104786548
31,7,00:14:bf:3b:c7:c6,2.432,"31, 7",12.8,-2.8,20.67075228432676,66.88219895287958,26.11780104712042
31,7,00:14:bf:b1:97:90,2.427,"31, 7",1,14,30.805843601498726,77.64713715046605,15.352862849533954
32,7,00:14:bf:b1:97:8d,2.442,"32, 7",33.5,9.3,2.745906043549197,41.86479591836735,51.13520408163265
32,7,00:14:bf:b1:97:81,2.422,"32, 7",33.5,2.8,4.459820624195552,44.59037711313394,48.40962288686606
32,7,00:0f:a3:39:e1:c0,2.462,"32, 7",7.5,6.3,24.509997960016236,58.484641638225256,34.515358361774744
32,7,00:14:bf:b1:97:8a,2.4370000000000003,"32, 7",2.5,-0.8,30.51376738457577,64.51479289940828,28.485207100591715
32,7,00:14:bf:b1:97:90,2.427,"32, 7",1,14,31.78049716414141,76.442119944212,16.557880055788004
32,7,00:14:bf:3b:c7:c6,2.432,"32, 7",12.8,-2.8,21.556437553547664,63.009114583333336,29.990885416666668
33,7,00:14:bf:b1:97:8d,2.442,"33, 7",33.5,9.3,2.3537204591879646,37.698558322411536,55.301441677588464
33,7,00:14:bf:b1:97:81,2.422,"33, 7",33.5,2.8,4.2296571965113205,46.05827814569536,46.94172185430464
33,7,00:14:bf:3b:c7:c6,2.432,"33, 7",12.8,-2.8,22.451725991557975,67.56683168316832,25.433168316831683
33,7,00:0f:a3:39:e1:c0,2.462,"33, 7",7.5,6.3,25.50960603380617,55.58181818181818,37.41818181818182
33,7,00:14:bf:b1:97:8a,2.4370000000000003,"33, 7",2.5,-0.8,31.48158191705112,69.18226002430134,23.817739975698665
33,7,00:14:bf:b1:97:90,2.427,"33, 7",1,14,32.7566787083184,75.07596685082873,17.924033149171272
27,8,00:14:bf:b1:97:81,2.422,"27, 8",33.5,2.8,8.324061508662703,51.79365079365079,41.20634920634921
27,8,00:14:bf:b1:97:8a,2.4370000000000003,"27, 8",2.5,-0.8,26.03247971285102,68.11443433029909,24.88556566970091
27,8,00:14:bf:b1:97:90,2.427,"27, 8",1,14,26.68332812825267,76.38255977496483,16.61744022503516
27,8,00:0f:a3:39:e1:c0,2.462,"27, 8",7.5,6.3,19.57396229688818,56.30716723549488,36.69283276450512
27,8,00:14:bf:3b:c7:c6,2.432,"27, 8",12.8,-2.8,17.840403582878945,65.69787765293383,27.302122347066167
27,8,00:14:bf:b1:97:8d,2.442,"27, 8",33.5,9.3,6.62872536767062,43.81462140992167,49.18537859007833
28,8,00:14:bf:b1:97:8d,2.442,"28, 8",33.5,9.3,5.651548460377917,44.17018469656992,48.82981530343008
28,8,00:14:bf:b1:97:81,2.422,"28, 8",33.5,2.8,7.569015788066505,51.317934782608695,41.682065217391305
28,8,00:0f:a3:39:e1:c0,2.462,"28, 8",7.5,6.3,20.57036703610317,56.93409090909091,36.06590909090909
28,8,00:14:bf:b1:97:8a,2.4370000000000003,"28, 8",2.5,-0.8,26.975729832573577,66.32287581699346,26.677124183006537
28,8,00:14:bf:3b:c7:c6,2.432,"28, 8",12.8,-2.8,18.646179233290663,67.1564039408867,25.8435960591133
28,8,00:14:bf:b1:97:90,2.427,"28, 8",1,14,27.65863337187866,76.15428571428572,16.845714285714287
29,8,00:14:bf:b1:97:8d,2.442,"29, 8",33.5,9.3,4.684015371452148,45.48152866242038,47.51847133757962
29,8,00:0f:a3:39:e1:c0,2.462,"29, 8",7.5,6.3,21.56710458081937,56.823462414578586,36.176537585421414
29,8,00:14:bf:3b:c7:c6,2.432,"29, 8",12.8,-2.8,19.469976887505542,63.12596401028278,29.874035989717225
29,8,00:14:bf:b1:97:8a,2.4370000000000003,"29, 8",2.5,-0.8,27.922929645723066,66.05684754521964,26.94315245478036
29,8,00:14:bf:b1:97:90,2.427,"29, 8",1,14,28.635642126552707,77.31900138696255,15.680998613037447
29,8,00:14:bf:b1:97:81,2.422,"29, 8",33.5,2.8,6.876772498781678,50.00544217687075,42.99455782312925
30,8,00:14:bf:b1:97:8d,2.442,"30, 8",33.5,9.3,3.733630940518894,41.325428194993414,51.674571805006586
30,8,00:14:bf:b1:97:81,2.422,"30, 8",33.5,2.8,6.268173577685928,50.212765957446805,42.787234042553195
30,8,00:0f:a3:39:e1:c0,2.462,"30, 8",7.5,6.3,22.564130827488125,56.83295454545455,36.16704545454545
30,8,00:14:bf:b1:97:8a,2.4370000000000003,"30, 8",2.5,-0.8,28.873690446494713,66.60386473429952,26.396135265700483
30,8,00:14:bf:b1:97:90,2.427,"30, 8",1,14,29.614185789921695,77.98211829436039,15.017881705639615
30,8,00:14:bf:3b:c7:c6,2.432,"30, 8",12.8,-2.8,20.309603639657766,64.69779507133593,28.30220492866407
31,8,00:14:bf:b1:97:81,2.422,"31, 8",33.5,2.8,5.769748694700663,45.53825857519789,47.46174142480211
31,8,00:0f:a3:39:e1:c0,2.462,"31, 8",7.5,6.3,23.561409125941513,56.67349260523322,36.32650739476678
31,8,00:14:bf:3b:c7:c6,2.432,"31, 8",12.8,-2.8,21.16317556511782,66.6827757125155,26.31722428748451
31,8,00:14:bf:b1:97:8a,2.4370000000000003,"31, 8",2.5,-0.8,29.82767171604247,69.0301568154403,23.96984318455971
31,8,00:14:bf:b1:97:8d,2.442,"31, 8",33.5,9.3,2.8178005607210745,42.51390728476821,50.48609271523179
31,8,00:14:bf:b1:97:90,2.427,"31, 8",1,14,30.59411708155671,79.47314949201741,13.526850507982584
32,8,00:14:bf:b1:97:8d,2.442,"32, 8",33.5,9.3,1.9849433241279213,39.89290322580645,53.10709677419355
32,8,00:14:bf:b1:97:81,2.422,"32, 8",33.5,2.8,5.412023651093923,45.25835475578406,47.74164524421594
32,8,00:0f:a3:39:e1:c0,2.462,"32, 8",7.5,6.3,24.558908770545976,56.675,36.325
32,8,00:14:bf:3b:c7:c6,2.432,"32, 8",12.8,-2.8,22.029071700822982,68.70060606060606,24.29939393939394
32,8,00:14:bf:b1:97:90,2.427,"32, 8",1,14,31.575306807693888,79.65314685314685,13.346853146853148
32,8,00:14:bf:b1:97:8a,2.4370000000000003,"32, 8",2.5,-0.8,30.784574059096546,68.10144927536231,24.89855072463768
33,8,00:14:bf:b1:97:8d,2.442,"33, 8",33.5,9.3,1.3928388277184127,35.89795918367347,57.10204081632653
33,8,00:14:bf:b1:97:81,2.422,"33, 8",33.5,2.8,5.223983154643591,46.93979057591623,46.06020942408377
33,8,00:0f:a3:39:e1:c0,2.462,"33, 8",7.5,6.3,25.556603843233944,54.981735159817354,38.018264840182646
33,8,00:14:bf:3b:c7:c6,2.432,"33, 8",12.8,-2.8,22.90589443789524,69.16260162601625,23.83739837398374
33,8,00:14:bf:b1:97:8a,2.4370000000000003,"33, 8",2.5,-0.8,31.744133316252313,67.1015037593985,25.898496240601503
33,8,00:14:bf:b1:97:90,2.427,"33, 8",1,14,32.55764119219941,78.64171122994652,14.358288770053475
32,6,00:14:bf:b1:97:8d,2.442,"32, 6",33.5,9.3,3.624913792078372,45.5568783068783,47.4431216931217
32,6,00:14:bf:b1:97:81,2.422,"32, 6",33.5,2.8,3.534119409414459,48.27820512820513,44.72179487179487
32,6,00:0f:a3:39:e1:c0,2.462,"32, 6",7.5,6.3,24.501836665850174,63.326136363636365,29.673863636363638
32,6,00:14:bf:3b:c7:c6,2.432,"32, 6",12.8,-2.8,21.120606051910535,69.70491803278688,23.295081967213115
32,6,00:14:bf:b1:97:8a,2.4370000000000003,"32, 6",2.5,-0.8,30.27358584641073,71.57070707070707,21.42929292929293
32,6,00:14:bf:b1:97:90,2.427,"32, 6",1,14,32.01562118716424,81.16643550624133,11.833564493758669
32,5,00:14:bf:b1:97:8d,2.442,"32, 5",33.5,9.3,4.5541190146942805,41.745019920318725,51.254980079681275
32,5,00:14:bf:b1:97:81,2.422,"32, 5",33.5,2.8,2.6627053911388696,43.42650918635171,49.57349081364829
32,5,00:14:bf:3b:c7:c6,2.432,"32, 5",12.8,-2.8,20.723899247004653,70.35344827586206,22.646551724137932
32,5,00:0f:a3:39:e1:c0,2.462,"32, 5",7.5,6.3,24.534465553584003,64.74429223744292,28.255707762557076
32,5,00:14:bf:b1:97:8a,2.4370000000000003,"32, 5",2.5,-0.8,30.064763428305902,69.22153465346534,23.778465346534652
32,5,00:14:bf:b1:97:90,2.427,"32, 5",1,14,32.28002478313795,78.99590723055934,14.004092769440655
32,4,00:14:bf:b1:97:8d,2.442,"32, 4",33.5,9.3,5.508175741568166,43.622462787550745,49.377537212449255
32,4,00:14:bf:b1:97:81,2.422,"32, 4",33.5,2.8,1.9209372712298547,41.48582995951417,51.51417004048583
32,4,00:14:bf:b1:97:8a,2.4370000000000003,"32, 4",2.5,-0.8,29.887957441083188,68.99740932642487,24.002590673575128
32,4,00:0f:a3:39:e1:c0,2.462,"32, 4",7.5,6.3,24.607722365143832,62.73234624145786,30.267653758542142
32,4,00:14:bf:3b:c7:c6,2.432,"32, 4",12.8,-2.8,20.368603290358422,68.0109756097561,24.9890243902439
32,4,00:14:bf:b1:97:90,2.427,"32, 4",1,14,32.57299494980466,78.18673883626522,14.813261163734778
33,4,00:14:bf:b1:97:8d,2.442,"33, 4",33.5,9.3,5.323532661682466,45.40479548660085,47.59520451339915
33,4,00:14:bf:b1:97:8a,2.4370000000000003,"33, 4",2.5,-0.8,30.875394734318782,66.15963060686016,26.84036939313984
33,4,00:14:bf:3b:c7:c6,2.432,"33, 4",12.8,-2.8,21.313845265460664,67.77633289986996,25.22366710013004
33,4,00:0f:a3:39:e1:c0,2.462,"33, 4",7.5,6.3,25.603515383634335,60.06857142857143,32.93142857142857
33,4,00:14:bf:b1:97:90,2.427,"33, 4",1,14,33.52610922848042,81.88282290279628,11.117177097203728
33,4,00:14:bf:b1:97:81,2.422,"33, 4",33.5,2.8,1.3,44.39921465968586,48.60078534031414
32,3,00:14:bf:b1:97:81,2.422,"32, 3",33.5,2.8,1.5132745950421556,41.3155737704918,51.6844262295082
32,3,00:0f:a3:39:e1:c0,2.462,"32, 3",7.5,6.3,24.7212459232944,61.14772727272727,31.852272727272727
32,3,00:14:bf:b1:97:8a,2.4370000000000003,"32, 3",2.5,-0.8,29.74373883693844,65.77651515151516,27.223484848484848
32,3,00:14:bf:3b:c7:c6,2.432,"32, 3",12.8,-2.8,20.056919005669837,67.54171855541719,25.458281444582813
32,3,00:14:bf:b1:97:90,2.427,"32, 3",1,14,32.89376840679705,79.60989010989012,13.39010989010989
32,3,00:14:bf:b1:97:8d,2.442,"32, 3",33.5,9.3,6.476109943476872,44.693370165745854,48.306629834254146
33,3,00:14:bf:b1:97:81,2.422,"33, 3",33.5,2.8,0.5385164807134505,41.976158940397355,51.023841059602645
